seller_id,seller_name,seller_mobile,service,city,top_category,package_value,churn_score,risk_band,top_risk_factors,replies_202602,replies_202603,replies_202604,replies_202605,lapse_rate_202602,lapse_rate_202603,lapse_rate_202604,lapse_rate_202605,bl_cons_202602,bl_cons_202603,bl_cons_202604,bl_cons_202605,lapse_rate,email_dead,notif_loss_rate,bd_days_gap,action_taken,dim_engagement,dim_roi,dim_bd_coverage,dim_biz_outcomes,dim_catalog
265472413,Rahul Sharma (44),9603879782,Catalog,Delhi,Electronics,50000,81.1,RED,"Reply rate critically low (3 replies/month, was 21) | No BD contact in 78 days — seller has been ignored",31,21,15,14,0.45,0.47,0.5,0.54,54,36,26,24,0.61,0,0.64,78,BD_TASK_CREATED_P1,30.6,17.1,11.7,6.7,3.9
265694236,Priya Patel (16),9763364501,Catalog,Kolkata,Furniture,50000,81.1,RED,"Reply rate critically low (2 replies/month, was 22) | No BD contact in 89 days — seller has been ignored | Email channel dead — 0% open rate on 5+ sent emails",27,22,17,13,0.4,0.43,0.44,0.46,68,55,43,32,0.61,1,0.53,89,BD_TASK_CREATED_P1,25.4,22.7,10.3,5.9,3.8
265446674,Rekha Agarwal (52),9672084053,MaxBiz,Pune,Industrial Machinery,50000,81.1,RED,"Reply rate critically low (5 replies/month, was 21) | No BD contact in 78 days — seller has been ignored | Email channel dead — 0% open rate on 5+ sent emails",26,21,19,12,0.38,0.39,0.42,0.45,58,48,43,28,0.62,1,0.48,78,BD_TASK_CREATED_P1,23.3,20.6,12.0,5.8,4.0
265475043,Rekha Agarwal (59),9757766480,Lead Manager,Ahmedabad,Construction,50000,81.0,RED,"Reply rate critically low (8 replies/month, was 26) | 71% of BL credits lapsed unused this month | Email channel dead — 0% open rate on 5+ sent emails",41,26,17,14,0.43,0.46,0.47,0.5,32,20,13,11,0.71,1,0.67,38,BD_TASK_CREATED_P1,23.5,20.2,11.1,6.1,4.0
265870530,Pooja Verma (29),9651301597,TrustSEAL,Chennai,Medical Equipment,25000,81.0,RED,No BD contact in 49 days — seller has been ignored | Email channel dead — 0% open rate on 5+ sent emails | 79% notifications undelivered — contact info stale,53,39,27,20,0.45,0.46,0.5,0.52,28,20,13,10,0.63,1,0.79,49,BD_TASK_CREATED_P1,32.3,22.3,12.0,7.5,3.7
266019451,Ramesh Chandra (41),9739586197,MaxBiz,Kolkata,Food Processing,25000,81.0,RED,71% of BL credits lapsed unused this month | No BD contact in 47 days — seller has been ignored | Email channel dead — 0% open rate on 5+ sent emails,37,34,27,20,0.45,0.46,0.48,0.49,40,37,30,22,0.71,1,0.52,47,BD_TASK_CREATED_P1,29.9,22.1,9.0,6.4,3.3
265119372,Amit Kumar (45),9911251636,MaxBiz,Pune,Chemicals,50000,80.9,RED,No BD contact in 66 days — seller has been ignored,37,23,17,12,0.59,0.6,0.64,0.67,53,33,25,18,0.68,0,0.69,66,BD_TASK_CREATED_P1,26.9,24.0,9.2,6.5,3.3
265863458,Vijay Mehta (67),9820015897,Lead Manager,Ahmedabad,Construction,18000,80.9,RED,"Reply rate critically low (3 replies/month, was 28)",33,28,17,13,0.43,0.43,0.44,0.49,46,39,24,18,0.53,0,0.41,38,BD_TASK_CREATED_P1,30.8,19.9,11.1,6.4,3.0
265864305,Kavita Joshi (62),9715757474,Lead Manager,Mumbai,Industrial Machinery,12000,80.6,RED,No BD contact in 55 days — seller has been ignored | Email channel dead — 0% open rate on 5+ sent emails,42,37,27,24,0.44,0.46,0.5,0.54,21,18,13,11,0.66,1,0.41,55,BD_TASK_CREATED_P1,23.3,20.6,11.0,7.4,2.8
265488842,Rahul Sharma (80),9810606712,MaxBiz,Hyderabad,Food Processing,25000,80.6,RED,"Reply rate critically low (8 replies/month, was 17) | No BD contact in 76 days — seller has been ignored",29,17,12,9,0.54,0.59,0.62,0.64,59,36,25,20,0.62,0,0.62,76,BD_TASK_CREATED_P1,27.2,23.4,9.2,7.6,3.1
266037612,Deepak Gupta (24),9986537096,TrustSEAL,Chennai,Medical Equipment,50000,80.6,RED,80% of BL credits lapsed unused this month | No BD contact in 78 days — seller has been ignored | Email channel dead — 0% open rate on 5+ sent emails,57,51,35,24,0.62,0.63,0.66,0.68,35,31,21,14,0.8,1,0.47,78,BD_TASK_CREATED_P1,32.0,23.8,10.2,6.4,4.0
265712559,Kavita Joshi (73),9616591821,Lead Manager,Hyderabad,Furniture,18000,80.4,RED,"Reply rate critically low (7 replies/month, was 21) | No BD contact in 70 days — seller has been ignored | 75% notifications undelivered — contact info stale",27,21,14,11,0.42,0.47,0.48,0.52,45,36,25,20,0.56,0,0.75,70,BD_TASK_CREATED_P1,30.6,17.8,11.3,7.0,3.8
265533459,Priya Patel (34),9752954399,Catalog,Ahmedabad,Packaging Materials,35000,80.4,RED,"Reply rate critically low (5 replies/month, was 31) | 77% of BL credits lapsed unused this month | No BD contact in 72 days — seller has been ignored",36,31,26,23,0.55,0.57,0.61,0.62,41,35,29,25,0.77,1,0.6,72,BD_TASK_CREATED_P1,31.8,22.6,8.9,6.5,2.8
265066755,Deepak Gupta (44),9974765415,Lead Manager,Delhi,Medical Equipment,25000,80.3,RED,"Reply rate critically low (8 replies/month, was 33) | No BD contact in 86 days — seller has been ignored | Email channel dead — 0% open rate on 5+ sent emails",40,33,31,19,0.35,0.36,0.37,0.39,48,40,37,23,0.52,1,0.65,86,BD_TASK_CREATED_P1,31.5,21.1,11.9,6.1,3.7
265273791,Manoj Tiwari (23),9689682298,Catalog,Chennai,Furniture,18000,80.2,RED,71% of BL credits lapsed unused this month | No BD contact in 61 days — seller has been ignored | Email channel dead — 0% open rate on 5+ sent emails,37,33,23,15,0.52,0.54,0.55,0.59,39,34,23,15,0.71,1,0.46,61,BD_TASK_CREATED_P1,26.5,21.4,9.3,7.4,3.4
265782333,Priya Patel (63),9921128061,Catalog,Surat,Chemicals,25000,80.1,RED,"Reply rate critically low (9 replies/month, was 17) | No BD contact in 62 days — seller has been ignored | Email channel dead — 0% open rate on 5+ sent emails",26,17,12,7,0.46,0.49,0.52,0.54,14,9,6,3,0.53,1,0.52,62,BD_TASK_CREATED_P1,26.1,19.5,8.9,7.3,3.5
265193110,Kavita Joshi (83),9644147997,Catalog,Ahmedabad,Electronics,50000,80.0,RED,Replies collapsed to 0 — seller has stopped responding to leads entirely | 73% of BL credits lapsed unused this month | No BD contact in 84 days — seller has been ignored,34,30,20,13,0.49,0.53,0.55,0.59,19,16,10,6,0.73,0,0.53,84,BD_TASK_CREATED_P1,31.5,23.2,9.2,7.9,3.9
265518103,Pooja Verma (44),9628381478,MaxBiz,Chennai,Medical Equipment,35000,79.9,RED,No BD contact in 81 days — seller has been ignored | Email channel dead — 0% open rate on 5+ sent emails,27,23,18,12,0.4,0.44,0.44,0.44,46,40,32,21,0.55,1,0.57,81,BD_TASK_CREATED_P1,27.9,17.4,9.4,7.8,3.8
265856398,Priya Patel (32),9849503202,MaxBiz,Delhi,Furniture,35000,79.9,RED,"Reply rate critically low (9 replies/month, was 32) | 73% of BL credits lapsed unused this month | No BD contact in 83 days — seller has been ignored",41,32,26,22,0.55,0.57,0.59,0.61,68,54,45,39,0.73,0,0.41,83,BD_TASK_CREATED_P1,24.9,17.2,10.1,6.1,3.6
265307482,Manoj Tiwari (15),9959941794,TrustSEAL,Kolkata,Textile & Apparel,18000,79.9,RED,No BD contact in 65 days — seller has been ignored | Email channel dead — 0% open rate on 5+ sent emails,51,39,32,29,0.46,0.46,0.49,0.5,43,33,27,25,0.67,1,0.65,65,BD_TASK_CREATED_P1,24.3,22.7,11.4,7.0,2.9
265417749,Anita Rao (83),9620983484,Catalog,Kolkata,Food Processing,25000,79.8,RED,Replies collapsed to 0 — seller has stopped responding to leads entirely | 71% of BL credits lapsed unused this month | No BD contact in 55 days — seller has been ignored,43,36,30,27,0.5,0.5,0.5,0.51,35,29,24,21,0.71,1,0.47,55,BD_TASK_CREATED_P1,30.8,20.6,10.8,5.7,3.7
265114169,Priya Patel (37),9682976037,Lead Manager,Chennai,Construction,50000,79.7,RED,79% of BL credits lapsed unused this month | No BD contact in 75 days — seller has been ignored | Email channel dead — 0% open rate on 5+ sent emails,22,18,13,10,0.54,0.55,0.6,0.65,47,39,29,22,0.79,1,0.77,75,BD_TASK_CREATED_P1,24.0,18.9,11.0,5.9,2.9
265849183,Priya Patel (72),9899432857,Lead Manager,Ahmedabad,Industrial Machinery,35000,79.6,RED,"Reply rate critically low (6 replies/month, was 27) | 78% notifications undelivered — contact info stale",31,27,19,12,0.44,0.46,0.48,0.49,53,46,33,20,0.68,0,0.78,45,BD_TASK_CREATED_P1,30.7,22.1,9.4,7.9,3.2
265524409,Deepak Gupta (96),9873096760,Lead Manager,Surat,Food Processing,50000,79.6,RED,"Reply rate critically low (9 replies/month, was 20) | No BD contact in 74 days — seller has been ignored | 76% notifications undelivered — contact info stale",22,20,18,16,0.47,0.5,0.55,0.58,50,47,43,40,0.7,0,0.76,74,BD_TASK_CREATED_P1,22.7,19.9,9.0,7.8,3.7
265545370,Anita Rao (56),9779466361,MaxBiz,Delhi,Textile & Apparel,12000,79.6,RED,"Reply rate critically low (9 replies/month, was 29) | 73% of BL credits lapsed unused this month | No BD contact in 51 days — seller has been ignored",46,29,23,14,0.58,0.59,0.62,0.67,42,26,21,12,0.73,0,0.64,51,BD_TASK_CREATED_P1,30.7,22.6,9.0,6.6,2.9
265624401,Amit Kumar (82),9814362040,Catalog,Chennai,Packaging Materials,35000,79.4,RED,"Reply rate critically low (6 replies/month, was 26) | No BD contact in 71 days — seller has been ignored | Email channel dead — 0% open rate on 5+ sent emails",37,26,17,10,0.35,0.38,0.42,0.44,23,16,10,6,0.6,1,0.69,71,BD_TASK_CREATED_P1,27.4,23.5,8.9,6.1,3.5
265206799,Rekha Agarwal (15),9602878157,MaxBiz,Hyderabad,Auto Parts,35000,79.4,RED,"Reply rate critically low (5 replies/month, was 21) | Email channel dead — 0% open rate on 5+ sent emails",29,21,14,10,0.3,0.31,0.36,0.41,17,12,8,6,0.54,1,0.6,32,BD_TASK_CREATED_P1,24.9,19.3,9.9,7.7,3.1
265092046,Kavita Joshi (92),9978736314,MaxBiz,Surat,Auto Parts,50000,79.3,RED,74% of BL credits lapsed unused this month | No BD contact in 51 days — seller has been ignored,48,36,22,17,0.66,0.66,0.69,0.7,15,11,6,4,0.74,0,0.46,51,BD_TASK_CREATED_P1,31.1,18.6,8.4,6.8,3.3
264984991,Rekha Agarwal (58),9817987121,TrustSEAL,Hyderabad,Construction,18000,79.3,RED,No BD contact in 65 days — seller has been ignored | Email channel dead — 0% open rate on 5+ sent emails | 80% notifications undelivered — contact info stale,32,29,27,17,0.52,0.55,0.56,0.6,19,17,16,10,0.64,1,0.8,65,BD_TASK_CREATED_P1,30.4,23.0,10.8,7.8,3.5
265440490,Sunita Singh (23),9791435459,MaxBiz,Ahmedabad,Industrial Machinery,35000,79.2,RED,No BD contact in 59 days — seller has been ignored,28,26,20,17,0.25,0.26,0.31,0.32,32,30,23,20,0.5,0,0.55,59,BD_TASK_CREATED_P1,31.3,20.9,11.8,7.2,3.6
265173031,Sunita Singh (30),9746411120,Lead Manager,Mumbai,Auto Parts,25000,79.2,RED,"Reply rate critically low (6 replies/month, was 25) | No BD contact in 76 days — seller has been ignored | Email channel dead — 0% open rate on 5+ sent emails",28,25,22,19,0.38,0.41,0.43,0.47,46,42,38,33,0.55,1,0.76,76,BD_TASK_CREATED_P1,24.4,20.7,10.1,5.8,3.6
265894216,Vijay Mehta (32),9741163558,Catalog,Ahmedabad,Construction,50000,79.0,RED,"Reply rate critically low (9 replies/month, was 30) | No BD contact in 79 days — seller has been ignored",45,30,27,17,0.38,0.39,0.42,0.44,33,22,20,13,0.61,0,0.69,79,BD_TASK_CREATED_P1,22.1,17.1,11.7,5.9,3.7
265052763,Suresh Nair (70),9867101246,Lead Manager,Ahmedabad,Industrial Machinery,12000,79.0,RED,"Reply rate critically low (1 replies/month, was 20) | No BD contact in 46 days — seller has been ignored | Email channel dead — 0% open rate on 5+ sent emails",33,20,15,11,0.48,0.49,0.52,0.56,42,26,19,14,0.59,1,0.7,46,BD_TASK_CREATED_P1,30.6,18.2,8.7,6.1,3.0
265928226,Amit Kumar (50),9917370449,Catalog,Ahmedabad,Industrial Machinery,18000,78.9,RED,No BD contact in 49 days — seller has been ignored,34,27,24,16,0.54,0.56,0.57,0.62,45,35,31,20,0.64,0,0.7,49,BD_TASK_CREATED_P1,24.5,19.7,8.6,6.4,3.2
265472668,Rahul Sharma (87),9665978503,MaxBiz,Chennai,Furniture,35000,78.7,RED,No BD contact in 62 days — seller has been ignored | Email channel dead — 0% open rate on 5+ sent emails,45,38,25,21,0.65,0.68,0.7,0.74,38,32,21,18,0.7,1,0.66,62,BD_TASK_CREATED_P1,25.3,23.2,11.6,6.6,3.5
266000277,Deepak Gupta (62),9701401469,Catalog,Chennai,Chemicals,50000,78.7,RED,"Reply rate critically low (4 replies/month, was 47) | 80% of BL credits lapsed unused this month | No BD contact in 76 days — seller has been ignored",59,47,34,22,0.61,0.65,0.68,0.73,23,18,13,8,0.8,0,0.47,76,BD_TASK_CREATED_P1,26.4,21.6,9.1,6.6,3.6
265384800,Anita Rao (76),9788750366,Lead Manager,Mumbai,Food Processing,50000,78.7,RED,"Reply rate critically low (4 replies/month, was 17) | No BD contact in 57 days — seller has been ignored | Email channel dead — 0% open rate on 5+ sent emails",28,17,13,11,0.46,0.5,0.53,0.58,29,18,14,12,0.63,1,0.55,57,BD_TASK_CREATED_P1,23.0,17.0,8.4,6.0,3.0
265893774,Vijay Mehta (25),9833796220,MaxBiz,Kolkata,Construction,25000,78.6,RED,78% notifications undelivered — contact info stale,41,29,27,17,0.42,0.46,0.51,0.55,27,19,18,11,0.61,0,0.78,39,BD_TASK_CREATED_P1,26.5,18.8,8.9,6.6,3.9
265982537,Priya Patel (38),9720701880,Catalog,Pune,Electronics,12000,78.6,RED,"Reply rate critically low (5 replies/month, was 27) | 72% of BL credits lapsed unused this month | No BD contact in 67 days — seller has been ignored",42,27,20,13,0.66,0.7,0.73,0.75,29,18,13,8,0.72,0,0.59,67,BD_TASK_CREATED_P1,25.8,21.2,10.3,5.7,3.3
265039453,Priya Patel (97),9909219932,Lead Manager,Pune,Electronics,12000,78.3,RED,No BD contact in 47 days — seller has been ignored | Email channel dead — 0% open rate on 5+ sent emails,33,28,20,18,0.42,0.45,0.46,0.46,63,55,40,36,0.6,1,0.55,47,BD_TASK_CREATED_P1,22.0,23.0,10.7,6.9,3.1
265483171,Rekha Agarwal (24),9907540601,MaxBiz,Ahmedabad,Furniture,35000,78.1,RED,"Reply rate critically low (8 replies/month, was 35) | No BD contact in 67 days — seller has been ignored",44,35,25,19,0.27,0.28,0.31,0.32,69,55,40,30,0.5,0,0.53,67,BD_TASK_CREATED_P1,30.7,22.3,10.0,6.5,3.4
265155597,Vijay Mehta (12),9973639860,TrustSEAL,Mumbai,Furniture,35000,78.0,RED,"Reply rate critically low (6 replies/month, was 26) | No BD contact in 81 days — seller has been ignored | Email channel dead — 0% open rate on 5+ sent emails",34,26,22,17,0.49,0.53,0.57,0.58,28,21,18,14,0.6,1,0.6,81,BD_TASK_CREATED_P1,22.3,23.4,9.6,6.0,3.6
265978229,Rekha Agarwal (93),9998725924,Catalog,Hyderabad,Textile & Apparel,18000,78.0,RED,"Reply rate critically low (3 replies/month, was 35) | 80% of BL credits lapsed unused this month | No BD contact in 64 days — seller has been ignored",43,35,32,22,0.66,0.69,0.72,0.74,55,45,41,28,0.8,1,0.59,64,BD_TASK_CREATED_P1,22.0,19.3,8.6,6.1,3.4
265337461,Pooja Verma (74),9865220309,Lead Manager,Chennai,Medical Equipment,50000,77.9,RED,No BD contact in 77 days — seller has been ignored | 74% notifications undelivered — contact info stale,46,43,33,26,0.31,0.34,0.35,0.37,24,22,17,13,0.52,0,0.74,77,BD_TASK_CREATED_P1,30.6,20.9,11.5,5.6,3.8
265216700,Manoj Tiwari (50),9833955119,Lead Manager,Pune,Food Processing,18000,77.8,RED,78% of BL credits lapsed unused this month | Email channel dead — 0% open rate on 5+ sent emails,36,33,23,17,0.7,0.7,0.74,0.76,36,33,23,17,0.78,1,0.41,33,BD_TASK_CREATED_P1,29.7,22.4,8.6,5.7,3.7
265773478,Pooja Verma (40),9877970148,MaxBiz,Hyderabad,Medical Equipment,12000,77.6,RED,"Reply rate critically low (9 replies/month, was 22) | 77% of BL credits lapsed unused this month | No BD contact in 60 days — seller has been ignored",25,22,19,11,0.61,0.63,0.68,0.7,42,37,32,19,0.77,1,0.57,60,BD_TASK_CREATED_P1,29.2,20.2,10.3,7.4,3.7
265374751,Arun Bose (18),9663615619,Lead Manager,Ahmedabad,Electronics,18000,77.5,RED,"Reply rate critically low (5 replies/month, was 29) | 71% of BL credits lapsed unused this month | No BD contact in 68 days — seller has been ignored",43,29,20,15,0.58,0.61,0.62,0.65,37,25,17,13,0.71,0,0.71,68,BD_TASK_CREATED_P1,26.2,21.3,10.9,7.3,3.4
265221121,Meena Pillai (31),9873126505,MaxBiz,Chennai,Medical Equipment,12000,77.4,RED,"Reply rate critically low (8 replies/month, was 16) | No BD contact in 88 days — seller has been ignored | 75% notifications undelivered — contact info stale",18,16,11,8,0.53,0.54,0.54,0.58,40,37,26,19,0.67,0,0.75,88,BD_TASK_CREATED_P1,26.1,20.6,9.1,6.9,3.1
265714979,Vijay Mehta (24),9604474754,TrustSEAL,Ahmedabad,Food Processing,18000,77.3,RED,"Reply rate critically low (3 replies/month, was 9) | No BD contact in 72 days — seller has been ignored | Email channel dead — 0% open rate on 5+ sent emails",16,9,6,3,0.43,0.45,0.48,0.49,23,14,10,6,0.59,1,0.72,72,BD_TASK_CREATED_P1,24.9,18.2,11.1,7.0,3.6
265660657,Deepak Gupta (26),9941596729,TrustSEAL,Ahmedabad,Packaging Materials,25000,77.2,RED,No BD contact in 75 days — seller has been ignored | 71% notifications undelivered — contact info stale,56,37,27,21,0.39,0.39,0.42,0.42,57,38,28,22,0.63,0,0.71,75,BD_TASK_CREATED_P1,28.2,22.6,8.4,6.3,3.6
265361217,Ramesh Chandra (15),9632475957,Lead Manager,Kolkata,Medical Equipment,35000,77.2,RED,No BD contact in 49 days — seller has been ignored | Email channel dead — 0% open rate on 5+ sent emails,46,29,25,15,0.57,0.58,0.61,0.63,15,9,7,4,0.7,1,0.52,49,BD_TASK_CREATED_P1,30.7,20.7,8.8,5.6,2.9
265100459,Manoj Tiwari (60),9704394568,TrustSEAL,Pune,Medical Equipment,50000,77.2,RED,No BD contact in 55 days — seller has been ignored | Email channel dead — 0% open rate on 5+ sent emails,48,30,22,19,0.39,0.43,0.48,0.49,36,22,16,14,0.52,1,0.55,55,BD_TASK_CREATED_P1,29.1,23.0,9.6,7.5,2.9
265342105,Meena Pillai (62),9747121742,Catalog,Surat,Food Processing,25000,77.2,RED,Email channel dead — 0% open rate on 5+ sent emails,45,30,28,18,0.44,0.47,0.52,0.54,49,33,30,20,0.51,1,0.56,33,BD_TASK_CREATED_P1,22.2,20.6,8.2,6.4,2.7
265284058,Suresh Nair (27),9983514260,TrustSEAL,Chennai,Textile & Apparel,25000,77.2,RED,No BD contact in 59 days — seller has been ignored,26,18,14,10,0.4,0.43,0.46,0.47,21,15,12,8,0.56,0,0.43,59,BD_TASK_CREATED_P1,26.2,19.2,9.6,7.6,3.3
265652956,Deepak Gupta (92),9977868514,TrustSEAL,Mumbai,Furniture,18000,77.1,RED,"Reply rate critically low (8 replies/month, was 20) | No BD contact in 49 days — seller has been ignored | Email channel dead — 0% open rate on 5+ sent emails",26,20,14,11,0.52,0.56,0.57,0.59,25,19,13,10,0.58,1,0.76,49,BD_TASK_CREATED_P1,26.7,18.9,10.2,6.3,2.8
265425388,Arun Bose (73),9820803278,Catalog,Pune,Textile & Apparel,12000,77.1,RED,"Reply rate critically low (2 replies/month, was 18) | 73% of BL credits lapsed unused this month | No BD contact in 58 days — seller has been ignored",22,18,13,8,0.52,0.56,0.56,0.61,54,46,33,21,0.73,0,0.58,58,BD_TASK_CREATED_P1,24.6,21.4,9.8,5.6,3.3
265463838,Deepak Gupta (82),9687167640,Lead Manager,Hyderabad,Auto Parts,25000,77.1,RED,Replies collapsed to 0 — seller has stopped responding to leads entirely | No BD contact in 74 days — seller has been ignored,30,25,20,15,0.49,0.52,0.53,0.56,68,56,46,34,0.65,0,0.69,74,BD_TASK_CREATED_P1,23.9,20.4,11.4,7.3,2.7
265792197,Rahul Sharma (40),9974919472,TrustSEAL,Surat,Textile & Apparel,12000,77.0,RED,"Reply rate critically low (9 replies/month, was 25) | No BD contact in 67 days — seller has been ignored | Email channel dead — 0% open rate on 5+ sent emails",38,25,20,16,0.33,0.35,0.38,0.38,55,37,30,24,0.51,1,0.74,67,BD_TASK_CREATED_P1,28.6,22.7,11.2,7.1,3.1
265615636,Rekha Agarwal (96),9652280402,MaxBiz,Hyderabad,Construction,12000,77.0,RED,"Reply rate critically low (5 replies/month, was 30) | 73% of BL credits lapsed unused this month | No BD contact in 67 days — seller has been ignored",34,30,24,15,0.65,0.69,0.73,0.78,37,33,27,17,0.73,1,0.46,67,BD_TASK_CREATED_P1,26.3,21.2,10.3,7.5,3.1
265132724,Manoj Tiwari (45),9679120864,TrustSEAL,Delhi,Textile & Apparel,25000,76.9,RED,BL consumption trending down (35→15),27,19,16,12,0.29,0.32,0.35,0.37,35,24,20,15,0.57,0,0.6,31,BD_TASK_CREATED_P1,25.8,18.2,9.8,6.5,3.3
265224998,Amit Kumar (55),9957298489,Catalog,Pune,Construction,18000,76.9,RED,"Reply rate critically low (4 replies/month, was 29) | 77% of BL credits lapsed unused this month | No BD contact in 47 days — seller has been ignored",38,29,24,20,0.55,0.6,0.63,0.68,38,29,24,20,0.77,1,0.57,47,BD_TASK_CREATED_P1,26.4,20.6,8.4,6.5,2.8
265524684,Amit Kumar (19),9797058968,Lead Manager,Pune,Industrial Machinery,35000,76.9,RED,"Reply rate critically low (4 replies/month, was 29) | No BD contact in 51 days — seller has been ignored | Email channel dead — 0% open rate on 5+ sent emails",32,29,27,24,0.43,0.48,0.51,0.56,55,50,46,41,0.55,1,0.59,51,BD_TASK_CREATED_P1,29.8,22.0,8.3,5.4,3.2
265055307,Meena Pillai (35),9801612415,Lead Manager,Delhi,Food Processing,50000,76.8,RED,"Reply rate critically low (8 replies/month, was 21) | 77% of BL credits lapsed unused this month | Email channel dead — 0% open rate on 5+ sent emails",26,21,13,9,0.55,0.55,0.59,0.6,24,20,12,9,0.77,1,0.45,43,BD_TASK_CREATED_P1,24.7,22.3,10.2,7.2,3.4
